neutral,in the hongkong international airport has to wait for  hours for our next flight to cebu
neutral,cant sleep and nothings on tv
love,the pics i just uploaded are the baby pics of my cats missy is now an adult and a pretty little kitty but batty is in kitten heaven now
neutral,kalliet oh  youve been superseeded  not good enough
sadness,today we say goodbye to the second good friend in a week from dmp  but at least the sun is shinning and im definately not working this pm
anger,fuckinm transtelecom
boredom,is really really bored i guess i will go to bed
worry,syoofthedead i met a stranger just  min ago he was stalking me at the store
surprise,modeltheany  tee we beefinwhat was u supposed to do before leavin
sadness,sometimes the things you say hurt the ones you love most unintentionally  and you can never ever take it back or fix it
sadness,nickkk that sucks
neutral,dorkydeanna iiii know and mean
sadness,having fever  dont feel to work
worry,taking horse pills hoping i can get some sleep tonight
neutral,busygod pgpm student from where i myself was a pgpm student about  years back i wish i could stay one
sadness,missing meldibiase days cant pass quick enough
hate,juliaiiivir hey thats my school i hate that place
sadness,working from home today my back is killing me  doctor and then physio after later today
neutral,back to work with no distractions
happiness,ddlovato demi just say hi to me and its enough just replay to me please  love you so much
neutral,awwww  i never noticed this httpbitlyrconp
neutral,heavyharts that sucks  well state starts tomorrow so im headin  bed nitey nite
worry,looks like its going to be too nice to work today how annoying as i have no choice
neutral,mygoldmask did you guys keep a set list i forgot to ask for one  xx
neutral,first impression of silverlight sadly based on what i saw today its quite problematic
worry,is desperatly hoping my dad takes me to vanessas game
worry,pbandjay hi  fuck your job
sadness,missing you all deeply
neutral,the time you go to bed  i have to get up to go to work
happiness,mrssunshine big now vanessa is going to be  in september its going by so fast  its hard cuz im workin so much i miss out on alot
sadness,ravels sniff sniff  take care ravels hopefully well be chatting again soon in the mean time ill hella miss you
neutral,misscheryl lucky now i want to teleport
worry,somebody please save the polar bears
worry,my nose is runny my head is pounding and teeth hurt like a bitch man  i feel awful  
sadness,i dont want her to leave
relief,headin homerefreshed my mind and soul justa lil bitbac to reality
happiness,good lord just seen the agency work for our upcoming open day money for jam
empty,wut do i do now
anger,working   but its fridaaaayyyyy
worry,at the grove for drag me to hell i hope that it doesnt suck
worry,nolaevol so i feel like shit for saying happy belated birfdayy im only a month late
sadness,kaliyahpjones lmaothats sad kinda discourages me rom goin if the shits wack
surprise,got home from work   and just finished cleaning now i need to eat dinner and dont know what i want  ughoh well might not eat
sadness,willynorthpole i wish i was there
sadness,i miss my little batty she was only  months old when she got sick she was always so fun and full of life lt even at the very end
neutral,fc is finally up again its about time i hate that this keeps happening
neutral,seriously bored without anyone to talk to but not tired enough for sleep
sadness,morning again i hate mornings so offensive
neutral,keytar still give your computer a break omg
sadness,bed bed bed samuelasanders do you never answer texts anymore  i thought of you the other day and sent one but never heard back sad day
neutral,where u at
sadness,brianshead waah were no longer your peeps
sadness,angelicayo lol wow dawg doesnt sound like youre playing  i feel bad now haha
surprise,extremly deep
happiness,my little foster kittens are getting bigchubba and winston are going  b missed when they get amazing homes
enthusiasm,one week till exam block
neutral,foreveryours im not at home with my cats right now
worry,hoping i didnt fail english that would just be sad
worry,know what would be great for my shoulder to stop hurting so i can sleep normal again  i just wantneed a few solid hours of good sleep
neutral,lenos last show was tonight  i like him better than conan
sadness,mariuslt im sorry about your bad driving experiences
neutral,monpio i dont have any of that
sadness,already misses cmontecillo
hate,plan may changes  nooooooo
hate,my sister is a douchebag
surprise,fiercebanana theres relisting fees when you dont complete a sale  that sucks
neutral,echeers random has an a
worry,i knew i shouldve worn the sars mask on the plane from socal feeling the beginnings of a sore throat
sadness,gutted that the bathroom still isnt free early work isnt going to happen   and i need the loo
neutral,ddlovato july too long
worry,laurelexmachina awww i wish i could have been there  im stuck here about to jab out my eyes with knitting needles
surprise,astynes me too  wonder if mnet will show it
neutral,wearing glasses gives me a headache
enthusiasm,calvinharris stop talkin about food haha fill like sum nw  hha hows your day goin or starting
worry,finished sewing for the night uploading pictures from slidebar and beach i cant believe i am having difficulties with twitter
sadness,thank you ddlovato  cant wait ummm btw ima crash still sick
sadness,first my work computer now my home laptop is fucked
worry,liesgirlstell  a guy calls her phone to see if the number is real  ohh my phone isnt working  try tomorrow 
worry,beer friday melbourne cbd mtub mini cmon thirsty and lonely  you buggers are making me feel like a scotty no mates
worry,debbylovespr i know we came back from  down in the st just to lose the lead in the last  minutes
worry,gosh summer vacation is almost over here at the philippines kinda sad  i wonder what section will i be in
neutral,shanajaca but feltbeats is on page  at ms twitterworld only  votes
worry,im bummed that i cant wear my sweet nike kicks to work
worry,pickleybaby  your twitter is broken
neutral,sleepgood night tweeties down to oc tomorrow i hope and pray that rachyl gets better soon
sadness,joek its depressing im stuck inside all day
worry,rachelasha i even saw the news feeds of the archie website but cant believe hed choose veronica im disappointed
sadness,i hate being sick i miss cynthiasheree lucyowns and larilync
neutral,iceweasel im eating sliders at barjohnnys theyre pork tho not beef  still on the search
happiness,getting ready for school  second maths test today  also its my last day of rd year next week i will officially be in th year
sadness,woke upi wanna stay in my bed
